;Tick;numtick;obname;bestask;bestbid;price;quty;volatility;cum_quty;return;volatility_return
42;Tick;43;lvmh;0;0;0.15;0;0.2391778826713562;106078;0.0;0.048809884649892984
43;Tick;44;lvmh;0;0;0.15;0;0.24254105985164642;106078;0.0;0.048252985274187477
44;Tick;45;lvmh;0;0;0.15;193967;0.24543538689613342;300045;0.0;0.04771469334213743
45;Tick;46;lvmh;0;0;0.15;0;0.24792321026325226;300045;0.0;0.047193996888211416
46;Tick;47;lvmh;0;0;0.15;23722;0.250056654214859;323767;0.0;0.0466899592270846
47;Tick;48;lvmh;0;0;0.15;0;0.2518799901008606;323767;0.0;0.04620171191605314
48;Tick;49;lvmh;0;0;0.15;0;0.25343039631843567;323767;0.0;0.045728448503702904
49;Tick;50;lvmh;0;0;0.15;0;0.2547401487827301;323767;0.0;0.0452694189632897
50;Tick;51;lvmh;0;0;0.15;0;0.25583672523498535;323767;0.0;0.044823924724092856
51;Tick;52;lvmh;0;0;0.15;0;0.2567439675331116;323767;0.0;0.04439131422641627
52;Tick;53;lvmh;0;0;0.15;193376;0.25748300552368164;517143;0.0;0.04397097893634979
53;Tick;54;lvmh;0;0;0.15;0;0.2580714821815491;517143;0.0;0.04356234976521671
54;Tick;55;lvmh;0;0;0.15;0;0.25852569937705994;517143;0.0;0.04316489384609449
55;Tick;56;lvmh;0;0;0.15;0;0.2588595747947693;517143;0.0;0.042778111626135
56;Tick;57;lvmh;0;0;0.15;0;0.2590853273868561;517143;0.0;0.042401534238810455
57;Tick;58;lvmh;0;0;0.15;0;0.2592141926288605;517143;0.0;0.04203472112482571
58;Tick;59;lvmh;0;0;0.15;0;0.2592558264732361;517143;0.0;0.0416772578743919
59;Tick;60;lvmh;0;0;0.15;0;0.2592189311981201;517143;0.0;0.0413287542669548
60;Tick;61;lvmh;0;0;0.15;0;0.2591109871864319;517143;0.0;0.04098884248739601
61;Tick;62;lvmh;0;0;0.15;0;0.2589395046234131;517143;0.0;0.04065717550025557
62;Tick;63;lvmh;0;0;0.15;0;0.258710116147995;517143;0.0;0.04033342556571138
63;Tick;64;lvmh;0;0;0.15;0;0.2584288418292999;517143;0.0;0.040017282882950055
64;Tick;65;lvmh;0;0;0.15;0;0.25810059905052185;517143;0.0;0.03970845434821724
65;Tick;66;lvmh;0;0;0.15;0;0.2577296793460846;517143;0.0;0.03940666241627409
66;Tick;67;lvmh;0;0;0.15;0;0.2573205828666687;517143;0.0;0.03911164405524626
67;Tick;68;lvmh;0;0;0.15;0;0.25687697529792786;517143;0.0;0.03882314978595217
68;Tick;69;lvmh;0;0;0.15;0;0.2564018666744232;517143;0.0;0.03854094279776392
69;Tick;70;lvmh;0;0;0.15;0;0.2558985948562622;517143;0.0;0.0382647981339045
70;Tick;71;lvmh;0;0;0.15;0;0.2553698420524597;517143;0.0;0.037994501939832406
71;Tick;72;lvmh;0;0;0.15;0;0.25481829047203064;517143;0.0;0.0377298507690235
72;Tick;73;lvmh;0;0;0.15;0;0.2542459964752197;517143;0.0;0.03747065094104618
73;Tick;74;lvmh;0;0;0.15;0;0.25365516543388367;517143;0.0;0.0372167179473396
74;Tick;75;lvmh;0;0;0.15;0;0.253047913312912;517143;0.0;0.036967875900565064
75;Tick;76;lvmh;0;0;0.15;0;0.2524256110191345;517143;0.0;0.03672395702380563
76;Tick;77;lvmh;0;0;0.15;0;0.251789927482605;517143;0.0;0.03648480117625362
77;Tick;78;lvmh;0;0;0.15;0;0.2511426508426666;517143;0.0;0.03625025541234525
78;Tick;79;lvmh;0;0;0.15;0;0.250484824180603;517143;0.0;0.0360201735715949
79;Tick;80;lvmh;0;0;0.15;0;0.24981757998466492;517143;0.0;0.03579441589663152
80;Tick;81;lvmh;0;0;0.15;0;0.24914248287677765;517143;0.0;0.03557284867717939
81;Tick;82;lvmh;0;0;0.15;0;0.248460054397583;517143;0.0;0.03535534391792374
82;Tick;83;lvmh;0;0;0.15;0;0.24777142703533173;517143;0.0;0.03514177902839302
83;Tick;84;lvmh;0;0;0.15;0;0.24707742035388947;517143;0.0;0.034932036533154014
84;Tick;85;lvmh;0;0;0.15;0;0.2463793158531189;517143;0.0;0.03472600380076664
85;Tick;86;lvmh;0;0;0.15;0;0.24567696452140808;517143;0.0;0.03452357279008102
86;Tick;87;lvmh;0;0;0.15;0;0.24497172236442566;517143;0.0;0.03432463981258024
87;Tick;88;lvmh;0;0;0.119;27;0.24426394701004028;517170;0.20666667819023132;0.034129105309585066
88;Tick;89;lvmh;0;0;0.119;0;0.24528688192367554;517170;0.0;0.04075977989307074
89;Tick;90;lvmh;0;0;0.119;26;0.24622876942157745;517196;0.0;0.0405285884378625
90;Tick;91;lvmh;0;0;0.119;37;0.2470947951078415;517233;0.0;0.0403012870202213
91;Tick;92;lvmh;0;0;0.119;0;0.24789050221443176;517233;0.0;0.04007776775558045
92;Tick;93;lvmh;0;0;0.119;0;0.24861952662467957;517233;0.0;0.03985792690242573
93;Tick;94;lvmh;0;0;0.119;3;0.24928665161132812;517236;0.0;0.039641664659944086
94;Tick;95;lvmh;0;0;0.119;0;0.24989540874958038;517236;0.0;0.03942888497762309
95;Tick;96;lvmh;0;0;0.14;18000;0.2504492998123169;535236;-0.1764705628156662;0.03921949537597487
96;Tick;97;lvmh;0;0;0.14;0;0.2491612732410431;535236;0.0;0.04286051042512424
97;Tick;98;lvmh;0;0;0.14;0;0.24789273738861084;535236;0.0;0.04263900603678591
98;Tick;99;lvmh;0;0;0.14;49777;0.24664364755153656;585013;0.0;0.04242090075412906
99;Tick;100;lvmh;0;0;0.14;0;0.24541296064853668;585013;0.0;0.04220610852193186
100;Tick;101;lvmh;0;0;0.151;35;0.24420075118541718;585048;-0.0785713717341423;0.04199454630453303
101;Tick;102;lvmh;0;0;0.151;0;0.24390850961208344;585048;0.0;0.042434334721290254
102;Tick;103;lvmh;0;0;0.151;0;0.24360375106334686;585048;0.0;0.042226567818857974
103;Tick;104;lvmh;0;0;0.151;0;0.24328731000423431;585048;0.0;0.042021822941418166
104;Tick;105;lvmh;0;0;0.151;0;0.242959663271904;585048;0.0;0.04182002753670358
105;Tick;106;lvmh;0;0;0.151;0;0.24262182414531708;585048;0.0;0.04162111146765571
106;Tick;107;lvmh;0;0;0.151;0;0.24227450788021088;585048;0.0;0.041425006910033486
107;Tick;108;lvmh;0;0;0.151;0;0.24191810190677643;585048;0.0;0.04123164825527665
108;Tick;109;lvmh;0;0;0.151;0;0.241553395986557;585048;0.0;0.041040972018309856
109;Tick;110;lvmh;0;0;0.151;0;0.24118094146251678;585048;0.0;0.04085291674999162
110;Tick;111;lvmh;0;0;0.151;0;0.24080143868923187;585048;0.0;0.040667422953935495
111;Tick;112;lvmh;0;0;0.151;0;0.24041514098644257;585048;0.0;0.040484433007446384
112;Tick;113;lvmh;0;0;0.151;0;0.24002259969711304;585048;0.0;0.04030389108633537
113;Tick;114;lvmh;0;0;0.151;0;0.23962415754795074;585048;0.0;0.040125743093387886
114;Tick;115;lvmh;0;0;0.151;0;0.23922055959701538;585048;0.0;0.03994993659027922
115;Tick;116;lvmh;0;0;0.151;0;0.23881198465824127;585048;0.0;0.03977642073274211
116;Tick;117;lvmh;0;0;0.151;0;0.2383987158536911;585048;0.0;0.039605146208803704
117;Tick;118;lvmh;0;0;0.151;0;0.2379811406135559;585048;0.0;0.039436065179923124
118;Tick;119;lvmh;0;0;0.151;0;0.23755986988544464;585048;0.0;0.0392691312248681
119;Tick;120;lvmh;0;0;0.151;0;0.23713509738445282;585048;0.0;0.03910429928618343
120;Tick;121;lvmh;0;0;0.151;0;0.23670724034309387;585048;0.0;0.038941525619109206
121;Tick;122;lvmh;0;0;0.151;0;0.2362760752439499;585048;0.0;0.038780767742818426
122;Tick;123;lvmh;0;0;0.151;0;0.2358425110578537;585048;0.0;0.038621984393850194
123;Tick;124;lvmh;0;0;0.151;0;0.23540616035461426;585048;0.0;0.038465135481622816
124;Tick;125;lvmh;0;0;0.151;0;0.23496732115745544;585048;0.0;0.03831018204591757
125;Tick;126;lvmh;0;0;0.151;0;0.23452694714069366;585048;0.0;0.038157086216231054
126;Tick;127;lvmh;0;0;0.151;0;0.23408493399620056;585048;0.0;0.03800581117290019
127;Tick;128;lvmh;0;0;0.151;0;0.23364102840423584;585048;0.0;0.03785632110990841
128;Tick;129;lvmh;0;0;0.151;0;0.23319587111473083;585048;0.0;0.037708581199287945
129;Tick;130;lvmh;0;0;0.151;0;0.23274940252304077;585048;0.0;0.0375625575570393
130;Tick;131;lvmh;0;0;0.151;0;0.23230212926864624;585048;0.0;0.0374182172104897
131;Tick;132;lvmh;0;0;0.151;0;0.2318536341190338;585048;0.0;0.0372755280670212
132;Tick;133;lvmh;0;0;0.151;0;0.23140469193458557;585048;0.0;0.03713445888409993
133;Tick;134;lvmh;0;0;0.151;0;0.23095466196537018;585048;0.0;0.03699497924054452
134;Tick;135;lvmh;0;0;0.138;75;0.23050491511821747;585123;0.08609269559383392;0.036857059508970696
135;Tick;136;lvmh;0;0;0.14;36500;0.22968067228794098;621623;-0.014492783695459366;0.03752405473337239
136;Tick;137;lvmh;0;0;0.16;7835;0.22883227467536926;629458;-0.1428571194410324;0.037397683877717997
137;Tick;138;lvmh;0;0;0.17;1035;0.2294664829969406;630493;-0.06250003725290298;0.03912537704894517
138;Tick;139;lvmh;0;0;0.2;2617;0.23198531568050385;633110;-0.1764705926179886;0.03929741332854323
139;Tick;140;lvmh;0;0;0.2;5900;0.24447107315063477;639010;0.0;0.04178107714330327
140;Tick;141;lvmh;0;0;0.2;0;0.25600677728652954;639010;0.0;0.041633417275382445
141;Tick;142;lvmh;0;0;0.2;0;0.26672646403312683;639010;0.0;0.04148731147460589
142;Tick;143;lvmh;0;0;0.2;0;0.2767348885536194;639010;0.0;0.041342732679715194
143;Tick;144;lvmh;0;0;0.2;0;0.2861153185367584;639010;0.0;0.041199654484381926
144;Tick;145;lvmh;0;0;0.2;0;0.29493698477745056;639010;0.0;0.041058051116975705
145;Tick;146;lvmh;0;0;0.2;0;0.3032563328742981;639010;0.0;0.040917897421089575
146;Tick;147;lvmh;0;0;0.2;0;0.3111213743686676;639010;0.0;0.040779168836792196
147;Tick;148;lvmh;0;0;0.2;0;0.31857261061668396;639010;0.0;0.04064184138257139
148;Tick;149;lvmh;0;0;0.2;0;0.3256452977657318;639010;0.0;0.040505891637943325
149;Tick;150;lvmh;0;0;0.2;0;0.3323695659637451;639010;0.0;0.040371296726693796
150;Tick;151;lvmh;0;0;0.2;0;0.3387724459171295;639010;0.0;0.040238034300729635
151;Tick;152;lvmh;0;0;0.2;0;0.3448776602745056;639010;0.0;0.040106082524509805
152;Tick;153;lvmh;0;0;0.2;0;0.35070568323135376;639010;0.0;0.03997542006003426
153;Tick;154;lvmh;0;0;0.2;0;0.3562752902507782;639010;0.0;0.03984602605236736
154;Tick;155;lvmh;0;0;0.2;0;0.36160334944725037;639010;0.0;0.039717880115670824
155;Tick;156;lvmh;0;0;0.2;0;0.3667050898075104;639010;0.0;0.03959096231972864
156;Tick;157;lvmh;0;0;0.23;66;0.37159401178359985;639076;-0.15000000596046448;0.03946525317694126
157;Tick;158;lvmh;0;0;0.21;5768;0.38488104939460754;644844;0.08695656806230545;0.04100123093709635
158;Tick;159;lvmh;0;0;0.225;2400;0.3915269076824188;647244;-0.0714285746216774;0.04153561345072625
159;Tick;160;lvmh;0;0;0.225;0;0.40201979875564575;647244;0.0;0.04173261583713585
160;Tick;161;lvmh;0;0;0.225;0;0.41197818517684937;647244;0.0;0.04160381678611458
161;Tick;162;lvmh;0;0;0.225;0;0.42144808173179626;647244;0.0;0.04147620250326687
162;Tick;163;lvmh;0;0;0.225;0;0.43046799302101135;647244;0.0;0.041349754942728155
163;Tick;164;lvmh;0;0;0.225;0;0.4390730559825897;647244;0.0;0.04122445644096289
164;Tick;165;lvmh;0;0;0.225;0;0.44729307293891907;647244;0.0;0.041100289706416375
165;Tick;166;lvmh;0;0;0.225;0;0.45515474677085876;647244;0.0;0.04097723780950739
166;Tick;167;lvmh;0;0;0.225;0;0.46268296241760254;647244;0.0;0.04085528417294829
167;Tick;168;lvmh;0;0;0.225;0;0.46989887952804565;647244;0.0;0.04073441256237792
168;Tick;169;lvmh;0;0;0.225;0;0.4768211841583252;647244;0.0;0.04061460707729875
169;Tick;170;lvmh;0;0;0.225;0;0.4834679365158081;647244;0.0;0.0404958521423037
170;Tick;171;lvmh;0;0;0.225;0;0.4898550510406494;647244;0.0;0.04037813249858388
171;Tick;172;lvmh;0;0;0.225;0;0.4959978461265564;647244;0.0;0.04026143319570503
172;Tick;173;lvmh;0;0;0.225;0;0.5019083619117737;647244;0.0;0.0401457395836434
173;Tick;174;lvmh;0;0;0.225;0;0.5075997710227966;647244;0.0;0.04003103730507306
174;Tick;175;lvmh;0;0;0.225;0;0.51308274269104;647244;0.0;0.03991731228789103
175;Tick;176;lvmh;0;0;0.225;0;0.5183680057525635;647244;0.0;0.03980455073797707
176;Tick;177;lvmh;0;0;0.225;0;0.5234654545783997;647244;0.0;0.0396927391321749
177;Tick;178;lvmh;0;0;0.21;13;0.5283837914466858;647257;0.06666667014360428;0.039581864211489355
178;Tick;179;lvmh;0;0;0.205;8532;0.5306848883628845;655789;0.02380950190126896;0.03983706562973378
179;Tick;180;lvmh;0;0;0.205;0;0.5322361588478088;655789;0.0;0.03978301608250296
180;Tick;181;lvmh;0;0;0.205;0;0.5337329506874084;655789;0.0;0.039673323215108906
181;Tick;182;lvmh;0;0;0.205;0;0.5351762175559998;655789;0.0;0.039564532581770985
182;Tick;183;lvmh;0;0;0.205;0;0.5365673303604126;655789;0.0;0.03945663188377
183;Tick;184;lvmh;0;0;0.136;21;0.5379090309143066;655810;0.33658531308174133;0.03934960905578184
184;Tick;185;lvmh;0;0;0.2;1400;0.537108838558197;657210;-0.47058817744255066;0.04661328618184419
185;Tick;186;lvmh;0;0;0.2;0;0.5378523468971252;657210;0.0;0.057825681548808266
186;Tick;187;lvmh;0;0;0.2;0;0.5385633111000061;657210;0.0;0.05767050986383592
187;Tick;188;lvmh;0;0;0.2;10500;0.5392424464225769;667710;0.0;0.05751658064954338
188;Tick;189;lvmh;0;0;0.2;0;0.5398913621902466;667710;0.0;0.057363877413613464
189;Tick;190;lvmh;0;0;0.2;10000;0.5405104756355286;677710;0.0;0.057212383968582435
190;Tick;191;lvmh;0;0;0.2;0;0.5411009192466736;677710;0.0;0.05706208442463265
191;Tick;192;lvmh;0;0;0.2;2953;0.5416631698608398;680663;0.0;0.05691296318259318
192;Tick;193;lvmh;0;0;0.2;0;0.5421989560127258;680663;0.0;0.056765004927140206
193;Tick;194;lvmh;0;0;0.2;0;0.5427083969116211;680663;0.0;0.056618194620191006
194;Tick;195;lvmh;0;0;0.2;0;0.5431921482086182;680663;0.0;0.05647251749448469
195;Tick;196;lvmh;0;0;0.2;723;0.5436517000198364;681386;0.0;0.05632795904734382
196;Tick;197;lvmh;0;0;0.2;0;0.5440870523452759;681386;0.0;0.05618450503461065
197;Tick;198;lvmh;0;0;0.2;0;0.5444992184638977;681386;0.0;0.05604214146475238
198;Tick;199;lvmh;0;0;0.2;0;0.5448885560035706;681386;0.0;0.05590085459313002
199;Tick;200;lvmh;0;0;0.2;0;0.5452562570571899;681386;0.0;0.05576063091642508
200;Tick;201;lvmh;0;0;0.2;0;0.5456026196479797;681386;0.0;0.0556214571672194
201;Tick;202;lvmh;0;0;0.2;0;0.5459284782409668;681386;0.0;0.05548332030872318
202;Tick;203;lvmh;0;0;0.2;0;0.5462344288825989;681386;0.0;0.05534620752964602
203;Tick;204;lvmh;0;0;0.2;0;0.5465201735496521;681386;0.0;0.05521010623920661
204;Tick;205;lvmh;0;0;0.2;0;0.5467875003814697;681386;0.0;0.0550750040622774
205;Tick;206;lvmh;0;0;0.2;0;0.5470364093780518;681386;0.0;0.05494088883465865
206;Tick;207;lvmh;0;0;0.2;0;0.5472675561904907;681386;0.0;0.05480774859847806
207;Tick;208;lvmh;0;0;0.2;0;0.5474814176559448;681386;0.0;0.05467557159771396
208;Tick;209;lvmh;0;0;0.2;0;0.5476778149604797;681386;0.0;0.05454434627383493
209;Tick;210;lvmh;0;0;0.2;0;0.5478579998016357;681386;0.0;0.054414061261555034
210;Tick;211;lvmh;0;0;0.2;28891;0.5480227470397949;710277;0.0;0.05428470538469967
211;Tick;212;lvmh;0;0;0.2;0;0.5481712222099304;710277;0.0;0.05415626765217936
212;Tick;213;lvmh;0;0;0.2;0;0.5483046174049377;710277;0.0;0.05402873725406695
213;Tick;214;lvmh;0;0;0.2;0;0.5484237670898438;710277;0.0;0.053902103557777116
214;Tick;215;lvmh;0;0;0.2;0;0.5485289096832275;710277;0.0;0.05377635610434272
215;Tick;216;lvmh;0;0;0.2;0;0.5486193895339966;710277;0.0;0.05365148460478735
216;Tick;217;lvmh;0;0;0.2;0;0.548696756362915;710277;0.0;0.053527478936589296
217;Tick;218;lvmh;0;0;0.2;0;0.5487613677978516;710277;0.0;0.053404329140235435
218;Tick;219;lvmh;0;0;0.2;0;0.5488131642341614;710277;0.0;0.053282025415861516
219;Tick;220;lvmh;0;0;0.199;1673;0.548851490020752;711950;0.005000010132789612;0.05316055811997729
220;Tick;221;lvmh;0;0;0.199;0;0.5488055348396301;711950;0.0;0.05304291929764103
221;Tick;222;lvmh;0;0;0.199;0;0.5487497448921204;711950;0.0;0.05292308096760925
222;Tick;223;lvmh;0;0;0.199;0;0.5486832857131958;711950;0.0;0.0528040512071467
223;Tick;224;lvmh;0;0;0.199;0;0.5486077070236206;711950;0.0;0.05268582096458497
224;Tick;225;lvmh;0;0;0.2;94;0.5485213398933411;712044;-0.0050251358188688755;0.0525683813294821
225;Tick;226;lvmh;0;0;0.2;0;0.548495888710022;712044;0.0;0.05245092745550508
226;Tick;227;lvmh;0;0;0.2;0;0.5484590530395508;712044;0.0;0.05233505289710125
227;Tick;228;lvmh;0;0;0.2;0;0.5484133958816528;712044;0.0;0.052219942912958596
228;Tick;229;lvmh;0;0;0.2;0;0.5483577251434326;712044;0.0;0.052105589131952
229;Tick;230;lvmh;0;0;0.2;0;0.5482919216156006;712044;0.0;0.051991983310708645
230;Tick;231;lvmh;0;0;0.2;0;0.5482171177864075;712044;0.0;0.051879117331112015
231;Tick;232;lvmh;0;0;0.2;0;0.5481338500976562;712044;0.0;0.05176698319786563
232;Tick;233;lvmh;0;0;0.2;0;0.5480404496192932;712044;0.0;0.05165557303611428
233;Tick;234;lvmh;0;0;0.2;0;0.5479390025138855;712044;0.0;0.05154487908912146
234;Tick;235;lvmh;0;0;0.2;0;0.5478298664093018;712044;0.0;0.051434893716000914
235;Tick;236;lvmh;0;0;0.2;0;0.5477123856544495;712044;0.0;0.05132560938950224
236;Tick;237;lvmh;0;0;0.2;0;0.5475866198539734;712044;0.0;0.05121701869384602
237;Tick;238;lvmh;0;0;0.2;0;0.5474539399147034;712044;0.0;0.051109114322611636
238;Tick;239;lvmh;0;0;0.2;0;0.54731285572052;712044;0.0;0.051001889076672274
239;Tick;240;lvmh;0;0;0.2;0;0.5471648573875427;712044;0.0;0.05089533586217661
240;Tick;241;lvmh;0;0;0.2;0;0.5470090508460999;712044;0.0;0.05078944768857923
241;Tick;242;lvmh;0;0;0.2;0;0.5468471050262451;712044;0.0;0.05068421766671368
242;Tick;243;lvmh;0;0;0.2;0;0.5466779470443726;712044;0.0;0.050579639006909954
243;Tick;244;lvmh;0;0;0.2;0;0.5465032458305359;712044;0.0;0.05047570501715501
244;Tick;245;lvmh;0;0;0.2;0;0.5463210344314575;712044;0.0;0.05037240910129355
245;Tick;246;lvmh;0;0;0.2;0;0.5461326837539673;712044;0.0;0.05026974475727087
246;Tick;247;lvmh;0;0;0.2;0;0.5459386706352234;712044;0.0;0.05016770557541291
247;Tick;248;lvmh;0;0;0.2;0;0.545738935470581;712044;0.0;0.050066285236746444
248;Tick;249;lvmh;0;0;0.2;0;0.5455328822135925;712044;0.0;0.049965477511354446
249;Tick;250;lvmh;0;0;0.2;7917;0.5453213453292847;719961;0.0;0.04986527625677019
