;Auctions;Order;obname;agent;Oid;type;dir;price;quty;validity
15170;Auctions;Order;lvmh;paul4;65.0;L;B;148.0;0.0;3.0
15171;Auctions;Order;lvmh;paul5;65.0;L;B;148.0;14.0;3.0
15172;Auctions;Order;lvmh;paul4;66.0;L;B;148.0;57.0;2.0
15173;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;25.0;2.0
15174;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15175;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15176;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15177;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15178;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15179;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15180;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;347.0;-1.0
15181;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15182;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15183;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15184;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15185;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15186;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15187;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15188;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15189;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15190;Auctions;Order;lvmh;paul4;65.0;L;B;148.0;0.0;3.0
15191;Auctions;Order;lvmh;paul5;65.0;L;B;148.0;14.0;3.0
15192;Auctions;Order;lvmh;paul4;66.0;L;B;148.0;57.0;2.0
15193;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;25.0;2.0
15194;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15195;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15196;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15197;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15198;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15199;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15200;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;333.0;-1.0
15201;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15202;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15203;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15204;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15205;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15206;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15207;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15208;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15209;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15210;Auctions;Order;lvmh;paul5;65.0;L;B;148.0;0.0;3.0
15211;Auctions;Order;lvmh;paul4;66.0;L;B;148.0;57.0;2.0
15212;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;25.0;2.0
15213;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15214;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15215;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15216;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15217;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15218;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15219;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15220;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;333.0;-1.0
15221;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15222;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15223;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15224;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15225;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15226;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15227;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15228;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15229;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15230;Auctions;Order;lvmh;paul5;65.0;L;B;148.0;0.0;3.0
15231;Auctions;Order;lvmh;paul4;66.0;L;B;148.0;57.0;2.0
15232;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;25.0;2.0
15233;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15234;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15235;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15236;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15237;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15238;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15239;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15240;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;276.0;-1.0
15241;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15242;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15243;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15244;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15245;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15246;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15247;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15248;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15249;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15250;Auctions;Order;lvmh;paul4;66.0;L;B;148.0;0.0;2.0
15251;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;25.0;2.0
15252;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15253;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15254;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15255;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15256;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15257;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15258;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15259;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15260;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;276.0;-1.0
15261;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15262;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15263;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15264;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15265;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15266;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15267;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15268;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15269;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15270;Auctions;Order;lvmh;paul4;66.0;L;B;148.0;0.0;2.0
15271;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;25.0;2.0
15272;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15273;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15274;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15275;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15276;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15277;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15278;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15279;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15280;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;251.0;-1.0
15281;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15282;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15283;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15284;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15285;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15286;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15287;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15288;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15289;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15290;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;0.0;2.0
15291;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15292;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15293;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15294;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15295;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15296;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15297;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15298;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15299;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15300;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;251.0;-1.0
15301;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15302;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15303;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15304;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15305;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15306;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15307;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15308;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15309;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15310;Auctions;Order;lvmh;paul5;67.0;L;B;148.0;0.0;2.0
15311;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;93.0;3.0
15312;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15313;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15314;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15315;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15316;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15317;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15318;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15319;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15320;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;158.0;-1.0
15321;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15322;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15323;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15324;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15325;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15326;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15327;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15328;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15329;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15330;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;0.0;3.0
15331;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15332;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15333;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15334;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15335;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15336;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15337;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15338;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15339;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15340;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;158.0;-1.0
15341;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15342;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15343;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15344;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15345;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15346;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15347;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15348;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15349;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15350;Auctions;Order;lvmh;paul4;67.0;L;B;148.0;0.0;3.0
15351;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;23.0;3.0
15352;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15353;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15354;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15355;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15356;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15357;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15358;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15359;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15360;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;135.0;-1.0
15361;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15362;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15363;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15364;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15365;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15366;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15367;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15368;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15369;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15370;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;0.0;3.0
15371;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15372;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15373;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15374;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15375;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15376;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15377;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15378;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15379;Auctions;Order;lvmh;paul4;78.0;L;B;148.0;39.0;3.0
15380;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;135.0;-1.0
15381;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15382;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15383;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15384;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15385;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15386;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15387;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15388;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15389;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15390;Auctions;Order;lvmh;paul1;69.0;L;B;148.0;0.0;3.0
15391;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;23.0;2.0
15392;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15393;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15394;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15395;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15396;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15397;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15398;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15399;Auctions;Order;lvmh;paul4;78.0;L;B;148.0;39.0;3.0
15400;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;112.0;-1.0
15401;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15402;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15403;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15404;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15405;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15406;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15407;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15408;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15409;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15410;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;0.0;2.0
15411;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15412;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15413;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15414;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15415;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15416;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15417;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15418;Auctions;Order;lvmh;paul4;78.0;L;B;148.0;39.0;3.0
15419;Auctions;Order;lvmh;paul1;79.0;L;B;148.0;99.0;3.0
15420;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;112.0;-1.0
15421;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15422;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15423;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15424;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15425;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15426;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15427;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15428;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15429;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15430;Auctions;Order;lvmh;paul2;70.0;L;B;148.0;0.0;2.0
15431;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;44.0;3.0
15432;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15433;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15434;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15435;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15436;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15437;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15438;Auctions;Order;lvmh;paul4;78.0;L;B;148.0;39.0;3.0
15439;Auctions;Order;lvmh;paul1;79.0;L;B;148.0;99.0;3.0
15440;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;68.0;-1.0
15441;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15442;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15443;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15444;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15445;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15446;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15447;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15448;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15449;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15450;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;0.0;3.0
15451;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15452;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15453;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15454;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15455;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15456;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15457;Auctions;Order;lvmh;paul4;78.0;L;B;148.0;39.0;3.0
15458;Auctions;Order;lvmh;paul1;79.0;L;B;148.0;99.0;3.0
15459;Auctions;Order;lvmh;paul3;79.0;L;B;148.0;52.0;3.0
15460;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;68.0;-1.0
15461;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15462;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15463;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15464;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15465;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15466;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15467;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15468;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15469;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15470;Auctions;Order;lvmh;paul6;70.0;L;B;148.0;0.0;3.0
15471;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;95.0;3.0
15472;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15473;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15474;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15475;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15476;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15477;Auctions;Order;lvmh;paul4;78.0;L;B;148.0;39.0;3.0
15478;Auctions;Order;lvmh;paul1;79.0;L;B;148.0;99.0;3.0
15479;Auctions;Order;lvmh;paul3;79.0;L;B;148.0;52.0;3.0
15480;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;0.0;-1.0
15481;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15482;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15483;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15484;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15485;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15486;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15487;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15488;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15489;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15490;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;27.0;3.0
15491;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15492;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15493;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15494;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15495;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
15496;Auctions;Order;lvmh;paul4;78.0;L;B;148.0;39.0;3.0
15497;Auctions;Order;lvmh;paul1;79.0;L;B;148.0;99.0;3.0
15498;Auctions;Order;lvmh;paul3;79.0;L;B;148.0;52.0;3.0
15499;Auctions;Order;lvmh;paul4;80.0;L;B;148.0;27.0;2.0
15500;Auctions;Order;lvmh;buyer;90.0;L;A;72.0;0.0;-1.0
15501;Auctions;Order;lvmh;buyer;52.0;L;A;150.0;6478.0;-1.0
15502;Auctions;Order;lvmh;paul6;54.0;L;A;150.0;33.0;3.0
15503;Auctions;Order;lvmh;buyer;53.0;L;A;150.0;0.0;-1.0
15504;Auctions;Order;lvmh;paul1;55.0;L;A;150.0;53.0;2.0
15505;Auctions;Order;lvmh;buyer;54.0;L;A;150.0;0.0;-1.0
15506;Auctions;Order;lvmh;paul3;55.0;L;A;150.0;26.0;2.0
15507;Auctions;Order;lvmh;buyer;55.0;L;A;150.0;0.0;-1.0
15508;Auctions;Order;lvmh;paul3;56.0;L;A;150.0;18.0;3.0
15509;Auctions;Order;lvmh;paul2;56.0;L;A;150.0;64.0;3.0
15510;Auctions;Order;lvmh;paul4;71.0;L;B;148.0;27.0;3.0
15511;Auctions;Order;lvmh;paul2;74.0;L;B;148.0;99.0;3.0
15512;Auctions;Order;lvmh;paul6;75.0;L;B;148.0;45.0;2.0
15513;Auctions;Order;lvmh;paul6;76.0;L;B;148.0;71.0;3.0
15514;Auctions;Order;lvmh;paul5;78.0;L;B;148.0;13.0;3.0
15515;Auctions;Order;lvmh;paul6;78.0;L;B;148.0;85.0;2.0
